Country,Longitude,Latitude,LocationId
US,-118.12,33.8,13662
US,-118.13,33.76,13663
US,-118.15,33.76,13664
US,-118.14,33.79,13665
US,-118.14,33.83,13666
US,-118.11,33.78,13667
US,-118.18,33.84,13668
US,-118.15,33.78,13669
US,-118.2,33.77,13670
US,-118.12,33.77,13671
US,-118.14,33.79,13672
US,-118.12,33.81,13673
US,-118.19,33.77,13674
US,-118.11,33.81,13675
US,-118.18,33.82,13676
US,-121.19,38.82,13677
US,-118.07,33.8,13678
US,-122.12,37.38,13679
US,-122.12,37.38,13680
US,-122.1,37.36,13681
US,-118.34,34.09,13682
US,-118.43,34.04,13683
US,-118.37,33.98,13684
US,-118.29,34.1,13685
US,-118.45,34.06,13686
US,-118.39,33.95,13687
US,-118.25,34.05,13688
US,-118.34,34.1,13689
US,-118.42,33.97,13690
US,-118.44,34.04,13691
US,-118.38,34.08,13692
US,-118.44,34.02,13693
US,-118.44,34.06,13694
US,-118.4,34.05,13695
US,-118.29,34.07,13696
US,-118.35,34.02,13697
US,-118.44,34.06,13698
US,-118.27,34.04,13699
US,-118.41,33.95,13700
US,-118.22,34.14,13701
US,-118.27,34.06,13702
US,-118.4,33.95,13703
US,-118.25,34.05,13704
US,-118.34,34.07,13705
US,-118.21,34.06,13706
US,-118.42,33.96,13707
US,-118.34,34.1,13708
US,-118.38,34.08,13709
US,-118.35,34.06,13710
US,-118.4,33.95,13711
US,-118.12,33.98,13712
US,-118.39,33.95,13713
US,-118.26,34.1,13714
US,-118.33,34.04,13715
US,-118.26,34.05,13716
US,-118.43,34,13717
US,-118.32,34.07,13718
US,-118.38,34.08,13719
US,-118.24,34.06,13720
US,-118.26,34.05,13721
US,-118.25,33.98,13722
US,-118.4,33.94,13723
US,-118.44,34.13,13724
US,-118.4,33.95,13725
US,-118.31,33.99,13726
US,-118.29,34.06,13727
US,-118.4,33.94,13728
US,-118.17,34.07,13729
US,-118.33,34.02,13730
US,-118.35,34.06,13731
US,-118.25,34.05,13732
US,-118.4,34.03,13733
US,-118.26,34.05,13734
US,-118.27,34.11,13735
US,-118.4,33.96,13736
US,-118.36,34.06,13737
US,-118.32,34.1,13738
US,-118.26,34.13,13739
US,-118.34,34.08,13740
US,-118.35,34.1,13741
US,-118.26,33.99,13742
US,-118.22,34.12,13743
US,-118.36,34.08,13744
US,-118.35,34.06,13745
US,-118.3,34.06,13746
US,-118.22,34.14,13747
US,-118.25,34.05,13748
US,-118.34,34.07,13749
US,-118.37,34.02,13750
US,-118.22,34.02,13751
US,-118.26,34.05,13752
US,-118.24,34.05,13753
US,-118.38,34.05,13754
US,-118.34,34.09,13755
US,-118.43,34.04,13756
US,-118.38,34.08,13757
US,-118.25,34.04,13758
US,-118.43,34.03,13759
US,-118.31,34.1,13760
US,-118.26,34.05,13761
US,-118.26,34.05,13762
US,-118.29,34.1,13763
US,-118.25,34.05,13764
US,-118.39,34.03,13765
US,-118.42,33.96,13766
US,-118.34,34.06,13767
US,-118.4,33.96,13768
US,-118.25,34.05,13769
US,-118.33,34.08,13770
US,-118.19,34.14,13771
US,-118.28,34.02,13772
US,-118.26,34.05,13773
US,-118.34,34.05,13774
US,-118.28,34.02,13775
US,-118.36,34.07,13776
US,-118.37,33.98,13777
US,-118.24,34.05,13778
US,-118.45,34.03,13779
US,-118.43,34.04,13780
US,-118.28,34.03,13781
US,-118.38,34.05,13782
US,-118.4,33.95,13783
US,-118.39,33.98,13784
US,-118.37,34.1,13785
US,-118.25,34.05,13786
US,-118.47,34.06,13787
US,-118.4,33.95,13788
US,-118.26,34.04,13789
US,-118.25,34.06,13790
US,-118.26,34.04,13791
US,-118.31,34.06,13792
US,-118.24,34.06,13793
US,-118.28,34.06,13794
US,-118.24,34.05,13795
US,-118.26,34.12,13796
US,-118.34,34.05,13797
US,-118.26,34.05,13798
US,-118.41,33.98,13799
US,-118.47,34.05,13800
US,-118.24,34.03,13801
US,-118.35,34.13,13802
US,-118.43,34.03,13803
US,-118.37,34.03,13804
US,-118.47,34.04,13805
US,-118.18,34.03,13806
US,-118.4,33.95,13807
US,-118.18,34.11,13808
US,-118.38,33.95,13809
US,-120.87,37.06,13810
US,-120.83,37.06,13811
US,-120.87,37.06,13812
US,-121.96,37.24,13813
US,-121.98,37.23,13814
US,-121.95,37.25,13815
US,-121.91,37.24,13816
US,-121.98,37.23,13817
US,-121.93,37.24,13818
US,-120.83,35.31,13819
US,-118.18,33.93,13820
US,-118.2,33.93,13821
US,-120.13,37.02,13822
US,-120.08,36.95,13823
US,-119.8,36.88,13824
US,-120.09,36.98,13825
US,-118.81,34.02,13826
US,-118.69,34.04,13827
US,-118.69,34.03,13828
US,-118.84,34.03,13829
US,-118.97,37.64,13830
US,-118.99,37.65,13831
US,-118.4,33.9,13832
US,-118.4,33.89,13833
US,-118.41,33.89,13834
US,-121.19,37.8,13835
US,-121.25,37.79,13836
US,-121.19,37.8,13837
US,-121.2,37.8,13838
US,-121.24,37.83,13839
US,-121.24,37.8,13840
US,-121.81,36.67,13841
US,-121.81,36.67,13842
US,-121.8,36.69,13843
US,-118.44,33.98,13844
US,-118.44,33.98,13845
US,-118.44,33.99,13846
US,-118.45,33.99,13847
US,-118.44,33.99,13848
US,-118.44,33.98,13849
US,-118.47,33.98,13850
US,-122.09,37.96,13851
US,-122.11,37.99,13852
US,-122.12,37.99,13853
US,-122.09,37.96,13854
US,-122.14,38.02,13855
US,-121.59,39.15,13856
US,-124.1,40.94,13857
US,-116.09,33.57,13858
US,-117.17,33.68,13859
US,-117.18,33.68,13860
US,-117.18,33.68,13861
US,-122.18,37.45,13862
US,-122.2,37.42,13863
US,-122.2,37.43,13864
US,-122.18,37.45,13865
US,-122.18,37.45,13866
US,-122.2,37.42,13867
US,-122.15,37.48,13868
US,-120.48,37.32,13869
US,-120.48,37.3,13870
US,-120.46,37.33,13871
US,-120.45,37.29,13872
US,-120.49,37.32,13873
US,-122.52,37.9,13874
US,-122.53,37.89,13875
US,-122.52,37.9,13876
US,-122.53,37.88,13877
US,-122.52,37.9,13878
US,-122.39,37.6,13879
US,-122.39,37.6,13880
US,-121.89,37.44,13881
US,-121.92,37.43,13882
US,-121.92,37.42,13883
US,-121.88,37.42,13884
US,-121.9,37.43,13885
US,-121.91,37.43,13886
US,-121.9,37.42,13887
US,-121.9,37.43,13888
US,-121.9,37.41,13889
US,-121.92,37.45,13890
US,-117.56,33.98,13891
US,-118.47,34.26,13892
US,-117.67,33.56,13893
US,-117.67,33.61,13894
US,-117.65,33.65,13895
US,-117.67,33.56,13896
US,-117.67,33.55,13897
US,-117.68,33.61,13898
US,-117.69,33.61,13899
US,-117.67,33.6,13900
US,-117.67,33.58,13901
US,-117.66,33.59,13902
US,-117.63,33.63,13903
US,-121.02,37.65,13904
US,-120.96,37.65,13905
US,-121.07,37.7,13906
US,-121.06,37.69,13907
US,-121.05,37.7,13908
US,-120.99,37.69,13909
US,-121.03,37.67,13910
US,-121,37.66,13911
US,-121,37.69,13912
US,-121,37.67,13913
US,-120.99,37.59,13914
US,-120.99,37.69,13915
US,-121.05,37.69,13916
US,-120.92,37.64,13917
US,-120.99,37.65,13918
US,-120.98,37.68,13919
US,-120.96,37.67,13920
US,-120.99,37.67,13921
US,-121.05,37.69,13922
US,-117.98,34.14,13923
US,-118.01,34.14,13924
US,-118.02,34.15,13925
US,-118,34.15,13926
US,-118,34.15,13927
US,-117.69,34.09,13928
US,-117.69,34.08,13929
US,-117.71,34.06,13930
US,-117.69,34.09,13931
US,-118.11,34.02,13932
US,-118.08,34.04,13933
US,-118.12,34.03,13934
US,-121.9,36.62,13935
US,-121.9,36.62,13936
US,-121.89,36.6,13937
US,-121.9,36.58,13938
US,-118.14,34.04,13939
US,-118.23,34.21,13940
US,-118.88,34.28,13941
US,-118.87,34.28,13942
US,-118.84,34.3,13943
US,-118.9,34.27,13944
US,-118.87,34.28,13945
US,-122.12,37.86,13946
US,-122.13,37.84,13947
US,-117.18,33.94,13948
US,-117.26,33.94,13949
US,-117.21,33.89,13950
US,-117.28,33.94,13951
US,-117.23,33.94,13952
US,-117.19,33.94,13953
US,-121.64,37.11,13954
US,-121.64,37.13,13955
US,-121.64,37.13,13956
US,-121.65,37.16,13957
US,-121.63,37.12,13958
US,-121.66,37.14,13959
US,-121.65,37.16,13960
US,-120.84,35.37,13961
US,-122.08,37.42,13962
US,-122.09,37.37,13963
US,-122.09,37.37,13964
US,-122.08,37.39,13965
US,-122.09,37.41,13966
US,-122.11,37.4,13967
US,-122.11,37.4,13968
US,-122.1,37.42,13969
US,-122.09,37.38,13970
US,-122.07,37.38,13971
US,-122.09,37.39,13972
US,-117.14,33.55,13973
US,-117.19,33.56,13974
US,-117.14,33.55,13975
US,-117.18,33.6,13976
US,-117.18,33.57,13977
US,-117.23,33.57,13978
US,-117.18,33.6,13979
US,-117.2,33.56,13980
US,-117.2,33.57,13981
US,-122.27,38.28,13982
US,-122.31,38.32,13983
US,-122.3,38.31,13984
US,-122.29,38.3,13985
US,-122.31,38.32,13986
US,-122.3,38.32,13987
US,-122.29,38.32,13988
US,-122.28,38.28,13989
US,-122.3,38.32,13990
US,-119.78,36.3,13991
US,-117.07,32.66,13992
US,-117.07,32.65,13993
US,-117.08,32.68,13994
US,-117.11,32.66,13995
US,-117.09,32.66,13996
US,-121.99,37.52,13997
US,-122.05,37.55,13998
US,-122.05,37.55,13999
US,-122.04,37.53,14000
US,-122,37.53,14001
US,-118.96,34.17,14002
US,-117.86,33.64,14003
US,-117.88,33.62,14004
US,-117.93,33.62,14005
US,-117.86,33.66,14006
US,-117.91,33.63,14007
US,-117.87,33.61,14008
US,-117.89,33.61,14009
US,-117.86,33.67,14010
US,-117.85,33.63,14011
US,-117.92,33.62,14012
US,-117.83,33.57,14013
US,-117.88,33.64,14014
US,-117.9,33.62,14015
US,-117.87,33.66,14016
US,-117.83,33.61,14017
US,-117.83,33.61,14018
US,-120.49,35.04,14019
US,-120.49,35.04,14020
US,-117.56,33.9,14021
US,-117.56,33.9,14022
US,-117.56,33.94,14023
US,-121.38,38.69,14024
US,-121.38,38.66,14025
US,-121.38,38.64,14026
US,-118.47,34.23,14027
US,-118.49,34.24,14028
US,-118.37,34.16,14029
US,-118.37,34.16,14030
US,-118.38,34.16,14031
US,-118.41,34.2,14032
US,-118.37,34.19,14033
US,-118.41,34.19,14034
US,-118.5,34.23,14035
US,-118.54,34.26,14036
US,-118.54,34.24,14037
US,-118.56,34.28,14038
US,-118.56,34.24,14039
US,-118.56,34.24,14040
US,-118.54,34.23,14041
US,-118.08,33.92,14042
US,-118.05,33.9,14043
US,-118.1,33.9,14044
US,-118.11,33.92,14045
US,-118.1,33.92,14046
US,-118.08,33.9,14047
US,-118.11,33.93,14048
US,-118.08,33.91,14049
US,-122.6,38.12,14050
US,-122.57,38.11,14051
US,-122.55,38.09,14052
US,-122.57,38.1,14053
US,-122.53,38.06,14054
US,-122.56,38.09,14055
US,-120.85,37.77,14056
US,-120.84,37.77,14057
US,-119.65,37.33,14058
US,-119.66,37.33,14059
US,-122.25,37.79,14060
US,-122.21,37.72,14061
US,-122.26,37.82,14062
US,-122.28,37.8,14063
US,-122.23,37.77,14064
US,-122.25,37.83,14065
US,-122.25,37.83,14066
US,-122.27,37.8,14067
US,-122.21,37.72,14068
US,-122.27,37.8,14069
US,-122.21,37.72,14070
US,-122.27,37.81,14071
US,-122.2,37.74,14072
US,-122.21,37.83,14073
US,-122.21,37.71,14074
US,-122.27,37.81,14075
US,-122.25,37.85,14076
US,-122.19,37.73,14077
US,-122.25,37.83,14078
US,-122.24,37.81,14079
US,-122.22,37.8,14080
US,-121.73,38,14081
US,-121.75,38.01,14082
US,-117.3,33.18,14083
US,-117.36,33.19,14084
US,-117.33,33.18,14085
US,-117.33,33.23,14086
US,-117.31,33.23,14087
US,-117.37,33.2,14088
US,-117.29,33.24,14089
US,-117.34,33.18,14090
US,-117.29,33.18,14091
US,-117.3,33.25,14092
US,-117.29,33.24,14093
US,-117.29,33.21,14094
US,-119.29,34.42,14095
US,-120.23,39.2,14096
US,-117.67,34.09,14097
US,-117.55,34.05,14098
US,-117.59,34.03,14099
US,-117.55,34.07,14100
US,-117.56,34.08,14101
US,-117.61,34.06,14102
US,-117.55,34.08,14103
US,-117.61,34.03,14104
US,-117.55,34.07,14105
US,-117.59,34.07,14106
US,-117.67,34.03,14107
US,-117.55,34.07,14108
US,-117.56,34.08,14109
US,-117.84,33.79,14110
US,-117.84,33.83,14111
US,-117.85,33.79,14112
US,-117.87,33.79,14113
US,-117.84,33.8,14114
US,-117.87,33.81,14115
US,-117.84,33.82,14116
US,-117.89,33.78,14117
US,-117.89,33.79,14118
US,-117.85,33.79,14119
US,-117.8,33.79,14120
US,-117.86,33.78,14121
US,-117.84,33.83,14122
US,-117.81,33.79,14123
US,-117.85,33.79,14124
US,-117.87,33.78,14125
US,-120.42,34.86,14126
US,-122.18,37.88,14127
US,-122.19,37.88,14128
US,-122.2,39.75,14129
US,-121.57,39.5,14130
US,-119.18,34.23,14131
US,-119.22,34.19,14132
US,-119.18,34.17,14133
US,-119.16,34.22,14134
US,-119.18,34.24,14135
US,-119.16,34.22,14136
US,-119.16,34.17,14137
US,-119.18,34.2,14138
US,-119.18,34.23,14139
US,-117.25,32.8,14140
US,-121.92,36.6,14141
US,-118.55,34.04,14142
US,-118.53,34.05,14143
US,-118.55,34.04,14144
US,-122.5,37.6,14145
US,-122.49,37.65,14146
US,-122.5,37.59,14147
US,-122.48,37.66,14148
US,-122.49,37.65,14149
US,-116.4,33.72,14150
US,-116.3,33.74,14151
US,-116.36,33.76,14152
US,-116.36,33.72,14153
US,-116.39,33.8,14154
US,-116.38,33.72,14155
US,-116.36,33.78,14156
US,-116.3,33.76,14157
US,-116.39,33.72,14158
US,-116.38,33.72,14159
US,-116.36,33.76,14160
US,-116.53,33.8,14161
US,-116.54,33.81,14162
US,-116.53,33.82,14163
US,-116.49,33.79,14164
US,-116.53,33.85,14165
US,-116.51,33.82,14166
US,-116.55,33.82,14167
US,-116.51,33.82,14168
US,-118.14,34.6,14169
US,-118.04,34.58,14170
US,-118.05,34.58,14171
US,-118.13,34.58,14172
US,-118.18,34.6,14173
US,-118.05,34.56,14174
US,-118.15,34.61,14175
US,-118.2,34.61,14176
US,-118.15,34.59,14177
US,-122.13,37.45,14178
US,-122.13,37.41,14179
US,-122.16,37.45,14180
US,-122.12,37.42,14181
US,-122.17,37.44,14182
US,-122.15,37.43,14183
US,-122.17,37.44,14184
US,-122.13,37.43,14185
US,-122.14,37.43,14186
US,-122.13,37.42,14187
US,-122.14,37.46,14188
US,-118.45,34.21,14189
US,-118.15,33.9,14190
US,-118.16,33.89,14191
US,-118.14,33.89,14192
US,-118.14,34.14,14193
US,-118.13,34.14,14194
US,-118.15,34.13,14195
US,-118.08,34.15,14196
US,-118.08,34.15,14197
US,-118.15,34.15,14198
US,-118.13,34.15,14199
US,-118.15,34.11,14200
US,-118.07,34.15,14201
US,-118.11,34.17,14202
US,-118.11,34.17,14203
US,-118.13,34.14,14204
US,-118.15,34.14,14205
US,-118.07,34.14,14206
US,-118.15,34.14,14207
US,-118.13,34.15,14208
US,-118.15,34.16,14209
US,-118.13,34.16,14210
US,-118.09,34.13,14211
US,-118.12,34.15,14212
US,-118.1,34.15,14213
US,-118.12,34.15,14214
US,-118.14,34.15,14215
US,-120.66,35.62,14216
US,-120.69,35.64,14217
US,-120.68,35.62,14218
US,-120.7,35.58,14219
US,-120.7,35.58,14220
US,-121.17,37.47,14221
US,-117.23,33.8,14222
US,-117.19,33.74,14223
US,-117.22,33.85,14224
US,-122.63,38.24,14225
US,-122.64,38.24,14226
US,-122.64,38.23,14227
US,-122.68,38.28,14228
US,-122.64,38.27,14229
US,-122.67,38.28,14230
US,-122.6,38.23,14231
US,-122.63,38.25,14232
US,-118.08,34,14233
US,-118.1,33.98,14234
US,-118.09,34,14235
US,-122.3,37.99,14236
US,-122.29,38,14237
US,-122.31,37.99,14238
US,-120.63,35.14,14239
US,-121.89,38.01,14240
US,-121.87,38,14241
US,-121.87,38.01,14242
US,-121.94,38.02,14243
US,-117.84,33.88,14244
US,-120.84,38.71,14245
US,-120.84,38.71,14246
US,-120.79,38.73,14247
US,-118.42,33.98,14248
US,-122.06,37.97,14249
US,-122.07,37.98,14250
US,-122.07,37.93,14251
US,-122.06,37.94,14252
US,-122.06,37.95,14253
US,-122.06,37.95,14254
US,-122.07,37.98,14255
US,-121.91,37.7,14256
US,-121.87,37.68,14257
US,-121.86,37.67,14258
US,-121.9,37.69,14259
US,-121.9,37.66,14260
US,-121.93,37.69,14261
US,-121.9,37.66,14262
US,-121.88,37.66,14263
US,-121.87,37.68,14264
US,-121.93,37.7,14265
US,-122.38,37.93,14266
US,-120.58,38.76,14267
US,-117.8,34.04,14268
US,-117.75,34.07,14269
US,-117.82,34.06,14270
US,-117.75,34.06,14271
US,-117.77,34.03,14272
US,-117.74,34.11,14273
US,-117.79,34.07,14274
US,-117.76,34.03,14275
US,-117.81,34.05,14276
US,-119.22,34.18,14277
US,-119.04,36.07,14278
US,-119.05,36.08,14279
US,-119.04,36.08,14280
US,-119.02,36.06,14281
US,-117.07,32.95,14282
US,-117.06,32.98,14283
US,-117.04,32.95,14284
US,-117.06,32.93,14285
US,-117.06,32.98,14286
US,-121.66,36.79,14287
US,-121.67,36.79,14288
US,-116.88,33.04,14289
US,-116.87,33.04,14290
US,-117.06,33.02,14291
US,-117.07,33.02,14292
US,-121.29,38.59,14293
US,-121.27,38.61,14294
US,-121.28,38.58,14295
US,-121.31,38.59,14296
US,-121.29,38.59,14297
US,-121.27,38.61,14298
US,-121.28,38.59,14299
US,-121.22,38.63,14300
US,-121.27,38.59,14301
US,-117.54,34.11,14302
US,-117.53,34.11,14303
US,-117.62,34.13,14304
US,-117.57,34.11,14305
US,-117.59,34.11,14306
US,-117.61,34.13,14307
US,-117.61,34.11,14308
US,-117.54,34.13,14309
US,-117.53,34.11,14310
US,-117.57,34.11,14311
US,-117.56,34.12,14312
US,-117.56,34.14,14313
US,-117.57,34.12,14314
US,-117.53,34.11,14315
US,-116.39,33.76,14316
US,-116.39,33.76,14317
US,-116.41,33.74,14318
US,-116.41,33.74,14319
US,-118.39,33.76,14320
US,-118.41,33.75,14321
US,-117.63,33.58,14322
US,-117.6,33.64,14323
US,-117.59,33.64,14324
US,-117.65,33.56,14325
US,-117.59,33.64,14326
US,-117.58,33.65,14327
US,-117.6,33.64,14328
US,-122.22,40.18,14329
US,-122.23,40.16,14330
US,-122.24,40.19,14331
US,-122.42,40.57,14332
US,-122.35,40.57,14333
US,-122.39,40.58,14334
US,-122.35,40.59,14335
US,-122.37,40.61,14336
US,-122.35,40.57,14337
US,-122.38,40.58,14338
US,-122.35,40.59,14339
US,-122.38,40.53,14340
US,-122.39,40.59,14341
US,-117.14,34.07,14342
US,-117.17,34.05,14343
US,-117.21,34.07,14344
US,-117.21,34.07,14345
US,-117.17,34.05,14346
US,-117.2,34.07,14347
US,-117.18,34.06,14348
US,-117.18,34.06,14349
US,-118.35,33.87,14350
US,-118.36,33.87,14351
US,-118.36,33.89,14352
US,-118.39,33.82,14353
US,-118.38,33.87,14354
US,-118.39,33.85,14355
US,-118.35,33.87,14356
US,-122.22,37.47,14357
US,-122.23,37.48,14358
US,-122.25,37.52,14359
US,-122.23,37.49,14360
US,-122.23,37.49,14361
US,-122.19,37.48,14362
US,-122.22,37.48,14363
US,-122.23,37.49,14364
US,-122.24,37.49,14365
US,-122.22,37.47,14366
US,-119.46,36.6,14367
US,-118.54,34.19,14368
US,-118.55,34.19,14369
US,-117.37,34.07,14370
US,-117.37,34.14,14371
US,-122.33,37.93,14372
US,-122.33,37.99,14373
US,-117.67,35.63,14374
US,-117.67,35.61,14375
US,-121.14,37.75,14376
US,-120.96,37.73,14377
US,-120.96,37.71,14378
US,-120.94,37.72,14379
US,-117.39,33.96,14380
US,-117.49,33.9,14381
US,-117.4,33.95,14382
US,-117.46,33.91,14383
US,-117.34,33.98,14384
US,-117.56,33.98,14385
US,-117.37,33.88,14386
US,-117.45,33.95,14387
US,-117.38,33.95,14388
US,-117.47,33.9,14389
US,-117.39,33.95,14390
US,-117.46,33.91,14391
US,-117.34,33.98,14392
US,-117.32,33.98,14393
US,-117.37,33.99,14394
US,-117.33,33.89,14395
US,-117.33,33.96,14396
US,-117.32,33.89,14397
US,-117.42,33.95,14398
US,-117.46,33.98,14399
US,-117.33,33.92,14400
US,-117.46,33.91,14401
US,-121.22,38.79,14402
US,-121.26,38.81,14403
US,-121.21,38.8,14404
US,-121.21,38.79,14405
US,-121.28,38.81,14406
US,-121.29,38.8,14407
US,-121.27,38.79,14408
US,-121.27,38.8,14409
US,-121.2,38.8,14410
US,-122.71,38.35,14411
US,-122.72,38.35,14412
US,-122.72,38.35,14413
US,-122.72,38.36,14414
US,-122.68,38.33,14415
US,-122.69,38.36,14416
US,-122.71,38.35,14417
US,-118.37,33.77,14418
US,-118.38,33.77,14419
US,-118.38,33.78,14420
US,-118.18,34.86,14421
US,-118.07,34.07,14422
US,-118.09,34.06,14423
US,-118.07,34.07,14424
US,-121.25,38.76,14425
US,-121.31,38.77,14426
US,-121.27,38.74,14427
US,-121.23,38.74,14428
US,-121.33,38.79,14429
US,-121.27,38.77,14430
US,-121.27,38.78,14431
US,-121.27,38.73,14432
US,-121.29,38.76,14433
US,-121.27,38.73,14434
US,-121.27,38.77,14435
US,-121.33,38.77,14436
US,-121.23,38.74,14437
US,-121.25,38.74,14438
US,-121.31,38.75,14439
US,-121.29,38.73,14440
US,-121.27,38.77,14441
US,-121.26,38.77,14442
US,-121.25,38.75,14443
US,-121.29,38.79,14444
US,-121.29,38.79,14445
US,-121.29,38.78,14446
US,-117.93,33.99,14447
US,-117.87,33.99,14448
US,-117.92,33.99,14449
US,-121.39,38.6,14450
US,-121.39,38.59,14451
US,-121.59,38.69,14452
US,-121.42,38.6,14453
US,-121.5,38.64,14454
US,-121.51,38.64,14455
US,-121.47,38.57,14456
US,-121.39,38.55,14457
US,-121.49,38.57,14458
US,-121.52,38.5,14459
US,-121.49,38.58,14460
US,-121.42,38.56,14461
US,-121.52,38.66,14462
US,-121.36,38.66,14463
US,-121.52,38.61,14464
US,-121.47,38.57,14465
US,-121.49,38.58,14466
US,-121.46,38.57,14467
US,-121.38,38.61,14468
US,-121.42,38.46,14469
US,-121.5,38.48,14470
US,-121.49,38.57,14471
US,-121.46,38.57,14472
US,-121.41,38.54,14473
US,-121.59,38.69,14474
US,-121.41,38.57,14475
US,-121.41,38.48,14476
US,-121.35,38.66,14477
US,-121.52,38.48,14478
US,-121.4,38.6,14479
US,-121.46,38.56,14480
US,-121.4,38.6,14481
US,-121.49,38.58,14482
US,-121.43,38.5,14483
US,-121.5,38.61,14484
US,-121.43,38.47,14485
US,-121.33,38.71,14486
US,-121.45,38.6,14487
US,-121.5,38.56,14488
US,-121.48,38.58,14489
US,-121.35,38.65,14490
US,-121.33,38.64,14491
US,-121.5,38.64,14492
US,-121.37,38.45,14493
US,-121.36,38.6,14494
US,-121.34,38.69,14495
US,-121.43,38.55,14496
US,-121.49,38.58,14497
US,-121.33,38.56,14498
US,-121.46,38.64,14499
US,-121.43,38.6,14500
US,-121.5,38.58,14501
US,-121.53,38.64,14502
US,-121.47,38.57,14503
US,-121.43,38.57,14504
US,-121.34,38.69,14505
US,-121.42,38.56,14506
US,-121.4,38.62,14507
US,-121.43,38.55,14508
US,-121.4,38.46,14509
US,-121.49,38.53,14510
US,-121.33,38.68,14511
US,-121.43,38.6,14512
US,-121.43,38.55,14513
US,-121.38,38.58,14514
US,-121.49,38.56,14515
US,-121.65,36.66,14516
US,-121.65,36.71,14517
US,-121.66,36.72,14518
US,-121.67,36.7,14519
US,-121.66,36.72,14520
US,-121.65,36.69,14521
US,-121.64,36.67,14522
US,-121.62,36.7,14523
US,-121.65,36.71,14524
US,-121.66,36.66,14525
US,-121.6,36.69,14526
US,-121.62,36.7,14527
US,-122.56,37.98,14528
US,-117.33,34.18,14529
US,-117.28,34.17,14530
US,-117.26,34.07,14531
US,-117.36,34.19,14532
US,-117.28,34.06,14533
US,-117.33,34.18,14534
US,-117.3,34.1,14535
US,-117.33,34.17,14536
US,-122.42,37.64,14537
US,-122.43,37.63,14538
US,-122.41,37.62,14539
US,-122.42,37.64,14540
US,-122.42,37.64,14541
US,-122.26,37.5,14542
US,-122.25,37.5,14543
US,-122.26,37.51,14544
US,-117.6,33.46,14545
US,-117.65,33.46,14546
US,-117.61,33.45,14547
US,-117.63,33.44,14548
US,-117.61,33.43,14549
US,-117.6,33.46,14550
US,-117.61,33.44,14551
US,-117.06,33.02,14552
US,-117.2,32.73,14553
US,-117.19,32.96,14554
US,-117.12,32.76,14555
US,-117.12,32.81,14556
US,-117.14,32.91,14557
US,-117.1,32.82,14558
US,-117.21,32.75,14559
US,-117.25,32.77,14560
US,-117.11,32.76,14561
US,-117.1,32.79,14562
US,-117.06,32.74,14563
US,-117.06,32.76,14564
US,-117.16,32.78,14565
US,-117.08,33.02,14566
US,-117.2,32.73,14567
US,-117.22,32.85,14568
US,-117.12,32.75,14569
US,-117.16,32.71,14570
US,-117.23,32.73,14571
US,-117.16,32.77,14572
US,-117.21,32.75,14573
US,-117.2,32.81,14574
US,-117.17,32.91,14575
US,-117.21,32.83,14576
US,-117.2,32.73,14577
US,-117.1,32.94,14578
US,-117.1,32.78,14579
US,-117.17,32.75,14580
US,-117.11,32.95,14581
US,-117.16,32.75,14582
US,-117.16,32.71,14583
US,-117.13,32.96,14584
US,-117.14,32.92,14585
US,-117.11,32.94,14586
US,-117.15,32.77,14587
US,-117.21,32.75,14588
US,-117.15,32.96,14589
US,-117.25,32.95,14590
US,-117.15,32.91,14591
US,-117.25,32.75,14592
US,-117.22,32.74,14593
US,-117.22,32.86,14594
US,-117.24,32.8,14595
US,-117.18,32.82,14596
US,-117.12,32.96,14597
US,-117.01,32.8,14598
US,-117.13,32.78,14599
US,-117.16,32.72,14600
US,-117.23,32.94,14601
US,-116.97,32.57,14602
US,-117.16,32.7,14603
US,-117.21,32.92,14604
US,-117.05,32.77,14605
US,-117.13,32.69,14606
US,-117.16,32.88,14607
US,-117.1,32.94,14608
US,-117.1,32.75,14609
US,-117.15,32.77,14610
US,-117.23,32.95,14611
US,-117.15,32.82,14612
US,-117.11,32.76,14613
US,-117.13,32.72,14614
US,-117.18,32.82,14615
US,-117.11,33.02,14616
US,-117.17,32.83,14617
US,-117.15,33.01,14618
US,-117.16,32.71,14619
US,-117.19,32.83,14620
US,-117.13,32.75,14621
US,-117.16,32.71,14622
US,-117.24,32.8,14623
US,-117.15,32.82,14624
US,-117.06,32.58,14625
US,-117.22,32.87,14626
US,-117.07,32.77,14627
US,-117.12,32.92,14628
US,-117.13,33.02,14629
US,-117.08,32.98,14630
US,-117.16,32.71,14631
US,-117.17,32.72,14632
US,-117.14,32.77,14633
US,-117.22,32.75,14634
US,-117.12,32.68,14635
US,-116.97,32.63,14636
US,-117.15,32.83,14637
US,-117.13,32.83,14638
US,-117.15,32.75,14639
US,-117.16,32.73,14640
US,-117.2,32.74,14641
US,-117.16,32.71,14642
US,-117.14,32.76,14643
US,-117.04,32.68,14644
US,-117.15,32.77,14645
US,-117.17,32.77,14646
US,-117.25,32.79,14647
US,-117.09,32.71,14648
US,-117.07,32.77,14649
US,-117.17,32.77,14650
US,-117.11,33.02,14651
US,-117.23,32.73,14652
US,-117.22,32.74,14653
US,-117.2,32.76,14654
US,-117.09,32.58,14655
US,-117.16,32.72,14656
US,-117.13,32.7,14657
US,-117.12,32.81,14658
US,-117.21,32.87,14659
US,-117.03,32.58,14660
US,-117.15,32.71,14661
